# x, diffusivity, rel diff, damping coeff
2.909208007812500000e+03,1.996127511921051125e-06,1.936244039474392109e-01,7.178691789098310405e-01
2.919722656250000000e+03,1.996077273647527332e-06,1.961363176236288752e-01,7.190776380850056881e-01
2.930275878906250000e+03,1.996025399826355972e-06,1.987300086821968403e-01,7.202846659057903222e-01
2.940866943359375000e+03,1.995972627841145591e-06,2.013686079427159381e-01,7.214901296844778988e-01
2.949367431640625000e+03,1.995929480681254226e-06,2.035259659372842256e-01,7.224533857713433260e-01
2.960027343750000000e+03,1.995875236568885730e-06,2.062381715557090045e-01,7.236559992694682197e-01
2.970725830078125000e+03,1.995819701565504833e-06,2.090149217247538327e-01,7.248570481310754321e-01
2.979312255859375000e+03,1.995774485298142575e-06,2.112757350928667344e-01,7.258168373912541327e-01
2.990080322265625000e+03,1.995717007470863261e-06,2.141496264568324426e-01,7.270150452172248201e-01
3.000887451171875000e+03,1.995658514303637463e-06,2.170742848181223539e-01,7.282116429473783903e-01
3.009561523437500000e+03,1.995610193640416226e-06,2.194903179791841685e-01,7.291677722629243963e-01
3.020438964843750000e+03,1.995549410699792021e-06,2.225294650103944172e-01,7.303613508347961414e-01
3.029169189453125000e+03,1.995499794106791891e-06,2.250102946604009557e-01,7.313150810059424467e-01
3.040117431640625000e+03,1.995436914630655266e-06,2.281542684672321908e-01,7.325057056713923931e-01
3.048904785156250000e+03,1.995385808049848064e-06,2.307095975075922623e-01,7.334569757109528076e-01
3.059924804687500000e+03,1.995320178030934397e-06,2.339910984532756200e-01,7.346444806240997050e-01
3.070984375000000000e+03,1.995253720645385343e-06,2.373139677307283535e-01,7.358303339174796509e-01
3.079860595703125000e+03,1.995199859115463710e-06,2.400070442268099902e-01,7.367776569537533016e-01
3.090991943359375000e+03,1.995131516564796638e-06,2.434241717601635935e-01,7.379604404096307135e-01
3.099926269531250000e+03,1.995075889032188375e-06,2.462055483905767339e-01,7.389052742206165814e-01
3.108886230468750000e+03,1.995018872438215266e-06,2.490563780892321999e-01,7.398489989482428530e-01
3.120122314453125000e+03,1.994947694237985930e-06,2.526152881006989981e-01,7.410270836588301879e-01
3.129140625000000000e+03,1.994889354192722737e-06,2.555322903638586052e-01,7.419682540683758543e-01
3.140449951171875000e+03,1.994815233312747047e-06,2.592383343626431524e-01,7.431430804593426309e-01
3.149527099609375000e+03,1.994755063553604734e-06,2.622468223197587656e-01,7.440816527648729251e-01
3.160910156250000000e+03,1.994678374007049269e-06,2.660812996475320213e-01,7.452531505027715220e-01
3.170046386718750000e+03,1.994615875705345109e-06,2.692062147327400345e-01,7.461889824460844478e-01
3.179208740234375000e+03,1.994553025017371472e-06,2.723487491314218745e-01,7.471237061918207800e-01
3.190699218750000000e+03,1.994472662399580871e-06,2.763668800209519438e-01,7.482904081361956283e-01
3.199921386718750000e+03,1.994407362046752979e-06,2.796318976623465846e-01,7.492223359353209489e-01
3.209170654296875000e+03,1.994341060318368752e-06,2.829469840815578840e-01,7.501531561835039774e-01
3.220769287109375000e+03,1.994256918743920565e-06,2.871540628039672693e-01,7.513148424896946009e-01
3.230078369140625000e+03,1.994188882201767072e-06,2.905558899116418847e-01,7.522427982742132535e-01
3.239414306640625000e+03,1.994119799564614829e-06,2.940100217692540596e-01,7.531695276930311378e-01
3.251122558593750000e+03,1.994031507042858950e-06,2.984246478570479755e-01,7.543262423174958986e-01
3.260519042968750000e+03,1.993960522352713449e-06,3.019738823643229875e-01,7.552501736073412575e-01
3.269942871093750000e+03,1.993888541781472091e-06,3.055729109263909393e-01,7.561728761631243412e-01
3.279394042968750000e+03,1.993815525277919731e-06,3.092237361040089394e-01,7.570942734324996870e-01
3.288872558593750000e+03,1.993740968438619946e-06,3.129515780689981486e-01,7.580143489022289627e-01
3.300759033203125000e+03,1.993647116767607179e-06,3.176441616196364892e-01,7.591627665600247932e-01
3.310299072265625000e+03,1.993570484307518209e-06,3.214757846240850481e-01,7.600800358568501336e-01
3.319866699218750000e+03,1.993493252645969914e-06,3.253373677014997911e-01,7.609959293613126619e-01
3.329462402343750000e+03,1.993414631978401905e-06,3.292684010799001859e-01,7.619106678425204837e-01
3.339085449218750000e+03,1.993334919709639305e-06,3.332540145180302171e-01,7.628238335848896989e-01
3.351153564453125000e+03,1.993233453351129826e-06,3.383273324435041585e-01,7.639636244055427738e-01
3.360839355468750000e+03,1.993151502486937509e-06,3.424248756531200755e-01,7.648740513985039513e-01
3.370552978515625000e+03,1.993068913918480408e-06,3.465543040759750948e-01,7.657830512917780386e-01
3.380295166015625000e+03,1.992984474640784686e-06,3.507762679607612233e-01,7.666908331069232085e-01
3.390065429687500000e+03,1.992898732292869759e-06,3.550633853565075548e-01,7.675971818666514901e-01
3.399863525390625000e+03,1.992812566478328670e-06,3.593716760835620194e-01,7.685021793493770348e-01
3.409690185546875000e+03,1.992724792616754479e-06,3.637603691622715574e-01,7.694058069711540160e-01
3.419545166015625000e+03,1.992635848929930164e-06,3.682075535034873282e-01,7.703080012171930058e-01
3.429428466796875000e+03,1.992546517255464769e-06,3.726741372267570185e-01,7.712090438777446932e-01
3.439340820312500000e+03,1.992454880178873239e-06,3.772559910563335062e-01,7.721084976736933836e-01
3.449281494140625000e+03,1.992362416751607285e-06,3.818791624196312684e-01,7.730066479272740265e-01
3.459250732421875000e+03,1.992269575529749472e-06,3.865212235125218831e-01,7.739034221868590357e-01
3.469249267578125000e+03,1.992174234998662099e-06,3.912882500668904973e-01,7.747988283034761281e-01
3.479276367187500000e+03,1.992078766040328726e-06,3.960616979835592244e-01,7.756928503236873995e-01
3.489332275390625000e+03,1.991981970532690735e-06,4.009014733654587825e-01,7.765854389693387372e-01
3.499417480468750000e+03,1.991883582014643390e-06,4.058208992678259408e-01,7.774766150327578895e-01
3.509531738281250000e+03,1.991783914622239319e-06,4.108042688880295668e-01,7.783663408306628062e-01
3.519675048828125000e+03,1.991683286868732303e-06,4.158356565633802848e-01,7.792547200579205136e-01
3.529847656250000000e+03,1.991581667286761107e-06,4.209166356619400973e-01,7.801416375801667469e-01
3.540049804687500000e+03,1.991478377743104259e-06,4.260811128447825058e-01,7.810271633154506343e-01
3.550281494140625000e+03,1.991373846373784521e-06,4.313076813107694640e-01,7.819111946522143697e-01
3.560542724609375000e+03,1.991268065993269359e-06,4.365967003365275323e-01,7.827937716515369626e-01
3.570833251953125000e+03,1.991161628323499485e-06,4.419185838250212495e-01,7.836750213974271739e-01
3.581154052734375000e+03,1.991052903693679141e-06,4.473548153160384344e-01,7.845547894589774973e-01
3.588914062500000000e+03,1.990970690726966723e-06,4.514654636516593489e-01,7.852135956929120475e-01
3.599286621093750000e+03,1.990860353281538013e-06,4.569823359230948401e-01,7.860907738025026958e-01
3.609689453125000000e+03,1.990748093072543422e-06,4.625953463728244563e-01,7.869665352397348101e-01
3.620122558593750000e+03,1.990634295550795927e-06,4.682852224601992130e-01,7.878406984941166424e-01
3.630585449218750000e+03,1.990519360366732411e-06,4.740319816633749017e-01,7.887134859915390095e-01
3.641078857421875000e+03,1.990403199687854591e-06,4.798400156072659684e-01,7.895848216977203737e-01
3.648968505859375000e+03,1.990315409511547886e-06,4.842295244226011985e-01,7.902373543936214162e-01
3.659514648437500000e+03,1.990196833704125221e-06,4.901583147937345064e-01,7.911060344965190616e-01
3.670091552734375000e+03,1.990076639361390710e-06,4.961680319304599962e-01,7.919732151113272334e-01
3.680698974609375000e+03,1.989955244194644643e-06,5.022377902677633843e-01,7.928389156436252971e-01
3.688674560546875000e+03,1.989863179275946125e-06,5.068410362026892768e-01,7.934873079105509985e-01
3.699335937500000000e+03,1.989738754840411222e-06,5.130622579794343885e-01,7.943503653407880671e-01
3.710027832031250000e+03,1.989613114941410953e-06,5.193442529294478582e-01,7.952119200246433595e-01
3.720750488281250000e+03,1.989486604055654590e-06,5.256697972172660327e-01,7.960720089092939711e-01
3.728812988281250000e+03,1.989390336907056722e-06,5.304831546471594494e-01,7.967160921405331830e-01
3.739590332031250000e+03,1.989260233238046551e-06,5.369883380976679943e-01,7.975735043300378191e-01
3.750398925781250000e+03,1.989128594376144786e-06,5.435702811927561884e-01,7.984293713566167350e-01
3.761238769531250000e+03,1.988995288479212480e-06,5.502355760393715656e-01,7.992837134599991566e-01
3.769389160156250000e+03,1.988894989299943323e-06,5.552505350028293929e-01,7.999235066617154111e-01
3.780283691406250000e+03,1.988759346903092167e-06,5.620326548453871141e-01,8.007751782006924390e-01
3.791209472656250000e+03,1.988622491293857182e-06,5.688754353071363568e-01,8.016252982037521679e-01
3.799424316406250000e+03,1.988519066713796803e-06,5.740466643101553856e-01,8.022619552848243574e-01
3.810405761718750000e+03,1.988378999004578679e-06,5.810500497710615608e-01,8.031094265478165850e-01
3.818662109375000000e+03,1.988273732557119497e-06,5.863133721440206836e-01,8.037439817559778321e-01
3.829698974609375000e+03,1.988130599770427928e-06,5.934700114785991243e-01,8.045886983560553984e-01
3.840767578125000000e+03,1.987986788192434660e-06,6.006605903782624711e-01,8.054319429836412914e-01
3.849089843750000000e+03,1.987877934682555090e-06,6.061032658722409483e-01,8.060632735153515638e-01
3.860214599609375000e+03,1.987730901624078429e-06,6.134549187960741667e-01,8.069037939067340570e-01
3.871371582031250000e+03,1.987581851123205765e-06,6.209074438397071960e-01,8.077425997574395611e-01
3.879760253906250000e+03,1.987469437975100958e-06,6.265281012449475107e-01,8.083707314859180926e-01
3.890973632812500000e+03,1.987317936803481757e-06,6.341031598259075919e-01,8.092069150246032905e-01
3.899404785156250000e+03,1.987203108933520151e-06,6.398445533239879301e-01,8.098330107914540887e-01
3.910674560546875000e+03,1.987048800009845259e-06,6.475599995077325755e-01,8.106663735837086326e-01
3.919148437500000000e+03,1.986931672834441904e-06,6.534163582779003443e-01,8.112903989195747734e-01
3.930475585937500000e+03,1.986774578289256331e-06,6.612710855371789487e-01,8.121209986430566463e-01
3.938992431640625000e+03,1.986655125213105999e-06,6.672437393446954967e-01,8.127429560755241589e-01
3.950376708984375000e+03,1.986494802906337057e-06,6.752598546831426463e-01,8.135708192803207117e-01
3.958936523437500000e+03,1.986373386700004511e-06,6.813306649997699083e-01,8.141907500596676783e-01
3.970378662109375000e+03,1.986209465582657938e-06,6.895267208670985415e-01,8.150157513335282156e-01
3.978981933593750000e+03,1.986085849825921653e-06,6.957075087039128469e-01,8.156335549357199843e-01
3.990481689453125000e+03,1.985919081013160761e-06,7.040459493419575221e-01,8.164558523805820478e-01
3.999128173828125000e+03,1.985793167658441481e-06,7.103416170779214278e-01,8.170714565290538856e-01
4.010686523437500000e+03,1.985623379086526418e-06,7.188310456736746179e-01,8.178910195536488459e-01
4.019376953125000000e+03,1.985495090620073501e-06,7.252454689963204748e-01,8.185046034712449847e-01
4.030993652343750000e+03,1.985321912705705652e-06,7.339043647147128757e-01,8.193212866770043235e-01
4.039728027343750000e+03,1.985190955941229338e-06,7.404522029385286475e-01,8.199327478833062788e-01
4.051403564453125000e+03,1.985014534869127849e-06,7.492732565436031056e-01,8.207465937770079822e-01
4.060182373046875000e+03,1.984881127842690297e-06,7.559436078654806490e-01,8.213559746075578261e-01
4.068980224609375000e+03,1.984746632451153458e-06,7.626683774423226314e-01,8.219643670329026541e-01
4.080740234375000000e+03,1.984565563782102512e-06,7.717218108948699085e-01,8.227742315124244588e-01
4.089582519531250000e+03,1.984428820383365785e-06,7.785589808317062710e-01,8.233805451858982050e-01
4.101401855468750000e+03,1.984244632303816007e-06,7.877683848091950880e-01,8.241876536009737908e-01
4.110288574218750000e+03,1.984105720189257424e-06,7.947139905371242152e-01,8.247917741706424222e-01
4.119195312500000000e+03,1.983964608314785315e-06,8.017695842607298617e-01,8.253950923035627829e-01
4.131100097656250000e+03,1.983775779844858065e-06,8.112110077570922062e-01,8.261980748781473372e-01
4.140051269531250000e+03,1.983633130524786522e-06,8.183434737606694043e-01,8.267992216212892709e-01
4.149022460937500000e+03,1.983488488337576408e-06,8.255755831211750717e-01,8.273995051966285263e-01
4.161013671875000000e+03,1.983294371048597821e-06,8.352814475701044739e-01,8.281983359334886829e-01
4.170029785156250000e+03,1.983147606002832284e-06,8.426196998583813658e-01,8.287964478186428119e-01
4.179065429687500000e+03,1.982999638088443017e-06,8.500180955778446901e-01,8.293935864162078619e-01
4.191143554687500000e+03,1.982800906228403279e-06,8.599546885798315943e-01,8.301884691229642899e-01
4.200224609375000000e+03,1.982650816796081776e-06,8.674591601959066312e-01,8.307834865706019700e-01
4.209325683593750000e+03,1.982499294510087321e-06,8.750352744956293449e-01,8.313776528532791366e-01
4.221491210937500000e+03,1.982295443613097001e-06,8.852278193451454946e-01,8.321684100373760717e-01
4.230638183593750000e+03,1.982141307269475978e-06,8.929346365261966456e-01,8.327603781400192418e-01
4.239805664062500000e+03,1.981985745903624593e-06,9.007127048187658636e-01,8.333514647447013424e-01
4.248992187500000000e+03,1.981829249725924952e-06,9.085375137037480231e-01,8.339415437785331342e-01
4.261271972656250000e+03,1.981618629831296275e-06,9.190685084351817302e-01,8.347269087171849122e-01
4.270505371093750000e+03,1.981459476597053581e-06,9.270261701473164750e-01,8.353150596457347143e-01
4.279758789062500000e+03,1.981298922115272814e-06,9.350538942363548767e-01,8.359020523420253035e-01
4.289031738281250000e+03,1.981137965245895723e-06,9.431017377052094419e-01,8.364882054227342767e-01
4.301427734375000000e+03,1.980920010478392260e-06,9.539994760803826024e-01,8.372682261768682466e-01
4.310748046875000000e+03,1.980755859249230786e-06,9.622070375384561558e-01,8.378522573771998161e-01
4.320088378906250000e+03,1.980590375937993764e-06,9.704812031003073880e-01,8.384353438684553073e-01
4.329449218750000000e+03,1.980423738484360176e-06,9.788130757819866190e-01,8.390174384286530618e-01
4.338830078125000000e+03,1.980255773414369250e-06,9.872113292815329899e-01,8.395986572455704788e-01
4.351370117187500000e+03,1.980029836457050419e-06,9.985081771474745294e-01,8.403721627564576524e-01
4.360798828125000000e+03,1.979858631949018102e-06,1.007068402549090358e+00,8.409512214495117322e-01
4.370247558593750000e+03,1.979686980615211112e-06,1.015650969239439982e+00,8.415293053330701323e-01
4.379716796875000000e+03,1.979513754912831718e-06,1.024312254358409557e+00,8.421064485020007817e-01
4.389206542968750000e+03,1.979339495315878553e-06,1.033025234206067733e+00,8.426827501193339121e-01
4.398717285156250000e+03,1.979163604879431262e-06,1.041819756028432575e+00,8.432580739970568784e-01
4.411430175781250000e+03,1.978927209682632044e-06,1.053639515868393328e+00,8.440237206514784596e-01
4.420988769531250000e+03,1.978748874708998604e-06,1.062556264550065244e+00,8.445968540723662876e-01
4.430568359375000000e+03,1.978568437243835543e-06,1.071578137808218312e+00,8.451691499104274641e-01
4.440168457031250000e+03,1.978387368247026893e-06,1.080631587648650971e+00,8.457404468172483591e-01
4.449789062500000000e+03,1.978205538977518734e-06,1.089723051124058983e+00,8.463107576525603637e-01
4.459430175781250000e+03,1.978022334709124412e-06,1.098883264543774940e+00,8.468802805782171816e-01
4.469092773437500000e+03,1.977837585431314056e-06,1.108120728434292657e+00,8.474486998340468036e-01
4.478776367187500000e+03,1.977651875199678014e-06,1.117406240016094898e+00,8.480163164556241417e-01
4.488480957031250000e+03,1.977464471600009863e-06,1.126776419999502288e+00,8.485829670398528091e-01
4.501452636718750000e+03,1.977212906726972712e-06,1.139354663651360067e+00,8.493370633750941812e-01
4.511206542968750000e+03,1.977022805281566366e-06,1.148859735921677228e+00,8.499016216631793963e-01
4.520981445312500000e+03,1.976830712104626664e-06,1.158464394768662364e+00,8.504651472493638398e-01
4.530777832031250000e+03,1.976637483781880415e-06,1.168125810905974671e+00,8.510277425449821465e-01
4.540594238281250000e+03,1.976443974925860690e-06,1.177801253706961093e+00,8.515894524395206666e-01
4.550433105468750000e+03,1.976248479797103339e-06,1.187576010144828720e+00,8.521501697469306968e-01
4.560292968750000000e+03,1.976051518771426486e-06,1.197424061428671305e+00,8.527099802252486871e-01
4.570174316406250000e+03,1.975853043908796500e-06,1.207347804560170434e+00,8.532688432369901488e-01
4.580076660156250000e+03,1.975654138111930178e-06,1.217293094403486542e+00,8.538268231827521593e-01
4.590000488281250000e+03,1.975453568379351008e-06,1.227321581032445152e+00,8.543838462077614215e-01
4.599946289062500000e+03,1.975251661057631962e-06,1.237416947118397559e+00,8.549398959317267011e-01
4.609913574218750000e+03,1.975048368830137449e-06,1.247581558493123133e+00,8.554951317457377691e-01
4.619901855468750000e+03,1.974843833936145685e-06,1.257808303192711197e+00,8.560493219338863868e-01
4.629911621093750000e+03,1.974638770284984173e-06,1.268061485750786810e+00,8.566026555594838943e-01
4.639943847656250000e+03,1.974430992394106091e-06,1.278450380294690936e+00,8.571550457994034922e-01
4.649998046875000000e+03,1.974222265603467210e-06,1.288886719826634941e+00,8.577064872782110827e-01
4.660073730468750000e+03,1.974012348943132620e-06,1.299382552843364458e+00,8.582569692056991606e-01
4.670171875000000000e+03,1.973800323602102425e-06,1.309983819894874335e+00,8.588065987818734870e-01
4.680290527343750000e+03,1.973588657729018260e-06,1.320567113549082627e+00,8.593552776637284341e-01
4.690431152343750000e+03,1.973375467137789047e-06,1.331226643110543284e+00,8.599029340779271724e-01
4.700593261718750000e+03,1.973161104191937615e-06,1.341944790403114762e+00,8.604497064224503333e-01
4.710778808593750000e+03,1.972944172174133381e-06,1.352791391293326484e+00,8.609955813782170786e-01
4.720986328125000000e+03,1.972726635991799275e-06,1.363668200410031783e+00,8.615405562861608857e-01
4.731216308593750000e+03,1.972506410564075158e-06,1.374679471796237618e+00,8.620845071532589055e-01
4.741467773437500000e+03,1.972286322625455362e-06,1.385683868727227486e+00,8.626275986201390467e-01
4.748314453125000000e+03,1.972138672653124900e-06,1.393066367343750445e+00,8.629891550219201957e-01
4.758602539062500000e+03,1.971916517918358001e-06,1.404174104082095420e+00,8.635306537398792504e-01
4.768913085937500000e+03,1.971692854018637079e-06,1.415357299068141561e+00,8.640711889808262436e-01
4.779246093750000000e+03,1.971467221570878701e-06,1.426638921456060416e+00,8.646107950298078659e-01
4.789602050781250000e+03,1.971240715666501706e-06,1.437964216674910256e+00,8.651495786803438115e-01
4.799979492187500000e+03,1.971013153340521665e-06,1.449342332973912351e+00,8.656873767423642896e-01
4.810379882812500000e+03,1.970783905810336304e-06,1.460804709483180197e+00,8.662242368061245923e-01
4.820802734375000000e+03,1.970553522247056208e-06,1.472323887647185137e+00,8.667601426506851281e-01
4.831248046875000000e+03,1.970321585541300914e-06,1.483920722934949810e+00,8.672952185535472980e-01
4.841716308593750000e+03,1.970087993064278743e-06,1.495600346786058354e+00,8.678293112196555636e-01
4.848707519531250000e+03,1.969932297622438911e-06,1.503385118878049820e+00,8.681848140049123197e-01
4.859213378906250000e+03,1.969696427542137745e-06,1.515178622893108340e+00,8.687172733332347851e-01
4.869741699218750000e+03,1.969460101607353914e-06,1.526994919632299830e+00,8.692489308270048287e-01
4.880293945312500000e+03,1.969221499359041899e-06,1.538925032047900654e+00,8.697796206064599689e-01
4.890868164062500000e+03,1.968982085246888332e-06,1.550895737655578976e+00,8.703093624826685470e-01
4.901465332031250000e+03,1.968741409256620557e-06,1.562929537168967764e+00,8.708381706006871337e-01
4.908542968750000000e+03,1.968580092432782040e-06,1.570995378360893646e+00,8.711901417892442545e-01
4.919178222656250000e+03,1.968337223126609714e-06,1.583138843669509743e+00,8.717173789063330513e-01
4.929836914062500000e+03,1.968092730374503699e-06,1.595363481274810535e+00,8.722437428247638014e-01
4.940518554687500000e+03,1.967847205328619622e-06,1.607639733569014462e+00,8.727692171889643857e-01
4.951223144531250000e+03,1.967600573061709610e-06,1.619971346914515165e+00,8.732936703320959282e-01
4.958372558593750000e+03,1.967435029968744714e-06,1.628248501562759909e+00,8.736428137918470505e-01
4.969116210937500000e+03,1.967185490070588417e-06,1.640725496470574640e+00,8.741657305770963449e-01
4.979882812500000000e+03,1.966935334147485189e-06,1.653233292625735817e+00,8.746878392892006859e-01
4.990672851562500000e+03,1.966683492927474389e-06,1.665825353626276151e+00,8.752088409996061635e-01
5.001486328125000000e+03,1.966430382530323327e-06,1.678480873483829239e+00,8.757290765506077213e-01
5.008708496093750000e+03,1.966260520084693196e-06,1.686973995765335799e+00,8.760752745883020332e-01
5.019561035156250000e+03,1.966004735996584475e-06,1.699763200170771871e+00,8.765938728717044270e-01
5.030437011718750000e+03,1.965748226954063931e-06,1.712588652296798797e+00,8.771116326019383624e-01
5.041336425781250000e+03,1.965490250308539864e-06,1.725487484573002384e+00,8.776283960900819192e-01
5.048615722656250000e+03,1.965318151307445790e-06,1.734092434627706014e+00,8.779723994165682388e-01
5.059554687500000000e+03,1.965057895610329890e-06,1.747105219483501060e+00,8.784876099315901410e-01
5.070517578125000000e+03,1.964796219536520159e-06,1.760189023173987621e+00,8.790018985230438897e-01
5.081503906250000000e+03,1.964533743273989855e-06,1.773312836300502848e+00,8.795153268306211691e-01
5.088841308593750000e+03,1.964357998910602862e-06,1.782100054469852646e+00,8.798570432192183155e-01
5.099867187500000000e+03,1.964093289378306169e-06,1.795335531084687020e+00,8.803688806884928386e-01
5.110917480468750000e+03,1.963826594935836579e-06,1.808670253208166656e+00,8.808798109194997394e-01
5.118297851562500000e+03,1.963647844021135218e-06,1.817607798943234654e+00,8.812198795826701181e-01
5.129387695312500000e+03,1.963379729594183626e-06,1.831013520290814434e+00,8.817292593356229613e-01
5.140500976562500000e+03,1.963111070056250635e-06,1.844446497187463674e+00,8.822377790085911275e-01
5.151639160156250000e+03,1.962839673283187993e-06,1.858016335840595890e+00,8.827452822492103390e-01
5.159078125000000000e+03,1.962657988994137087e-06,1.867100550293141259e+00,8.830831459177772569e-01
5.170255859375000000e+03,1.962385174084408370e-06,1.880741295779576827e+00,8.835890875585030724e-01
5.181458496093750000e+03,1.962111126174578725e-06,1.894443691271059382e+00,8.840942246806090532e-01
5.188940429687500000e+03,1.961927389903472391e-06,1.903630504826376191e+00,8.844304074143344296e-01
5.200183105468750000e+03,1.961651335902058290e-06,1.917433204897080801e+00,8.849339821743487100e-01
5.211450683593750000e+03,1.961373850264056363e-06,1.931307486797177342e+00,8.854366259931284455e-01
5.218975585937500000e+03,1.961187725352168566e-06,1.940613732391567314e+00,8.857711153164753437e-01
5.230283691406250000e+03,1.960908206152134375e-06,1.954589692393276623e+00,8.862722728725104249e-01
5.241616699218750000e+03,1.960626784571475429e-06,1.968660771426224088e+00,8.867723705239616283e-01
5.249185058593750000e+03,1.960439063721041706e-06,1.978046813947910154e+00,8.871053734779594802e-01
5.260558593750000000e+03,1.960156163752513601e-06,1.992191812374315418e+00,8.876039895552406689e-01
5.268154296875000000e+03,1.959967082367991872e-06,2.001645881600401911e+00,8.879358222817710367e-01
5.279569335937500000e+03,1.959681736671450938e-06,2.015913166427448555e+00,8.884329800123513809e-01
5.291008300781250000e+03,1.959395952523908475e-06,2.030202373804571803e+00,8.889291400095060691e-01
5.298648437500000000e+03,1.959204023198446376e-06,2.039798840077676978e+00,8.892593403242184946e-01
5.310128906250000000e+03,1.958916299677354820e-06,2.054185016132254571e+00,8.897540536444878967e-01
5.321634765625000000e+03,1.958626494264202226e-06,2.068675286789884105e+00,8.902477173392534526e-01
5.329318847656250000e+03,1.958433199400927381e-06,2.078340029953626544e+00,8.905763801655290912e-01
5.340865722656250000e+03,1.958141837709951229e-06,2.092908114502434191e+00,8.910685465610166389e-01
5.348578125000000000e+03,1.957946673464058999e-06,2.102666326797045571e+00,8.913962750150826730e-01
5.360166503906250000e+03,1.957654117602516362e-06,2.117294119874177483e+00,8.918868218862300301e-01
5.371780761718750000e+03,1.957359619606442390e-06,2.132019019677875882e+00,8.923765799540669397e-01
5.379537109375000000e+03,1.957162970242371501e-06,2.141851487881420546e+00,8.927025642562160801e-01
5.391192871093750000e+03,1.956867174345411134e-06,2.156641282729439002e+00,8.931908033285901327e-01
5.398977050781250000e+03,1.956669145351872342e-06,2.166542732406378402e+00,8.935156927396303850e-01
5.410675292968750000e+03,1.956371069392066989e-06,2.181446530396645933e+00,8.940023334655931020e-01
5.418487792968750000e+03,1.956171819326484568e-06,2.191409033675767226e+00,8.943263044480121993e-01
5.430228027343750000e+03,1.955872007694163807e-06,2.206399615291805283e+00,8.948114686955851438e-01
5.438069335937500000e+03,1.955671655937493905e-06,2.216417203125300439e+00,8.951343529733847282e-01
5.449852050781250000e+03,1.955369980100160692e-06,2.231500994991960862e+00,8.956180322199106536e-01
5.461660156250000000e+03,1.955067338814948638e-06,2.246633059252563402e+00,8.961007235606440746e-01
5.469546386718750000e+03,1.954864758096223761e-06,2.256762095188807660e+00,8.964219120748103675e-01
5.481397460937500000e+03,1.954560556688605128e-06,2.271972165569739133e+00,8.969030697066777691e-01
5.489312500000000000e+03,1.954356999754183583e-06,2.282150012290816488e+00,8.972233162788745275e-01
5.501205566406250000e+03,1.954051625321377240e-06,2.297418733931133605e+00,8.977029723822176344e-01
5.509148925781250000e+03,1.953846259293352945e-06,2.307687035332348646e+00,8.980221740649265705e-01
5.521085937500000000e+03,1.953538611247029111e-06,2.323069437648540347e+00,8.985002258071591585e-01
5.529057617187500000e+03,1.953333264015450268e-06,2.333336799227482050e+00,8.988184994284648122e-01
5.541037109375000000e+03,1.953024468264431413e-06,2.348776586778424935e+00,8.992950562505754863e-01
5.549038574218750000e+03,1.952817176174680864e-06,2.359141191265952564e+00,8.996122416292348101e-01
5.561062011718750000e+03,1.952506243465177612e-06,2.374687826741115337e+00,9.000872520135191346e-01
5.569091796875000000e+03,1.952298313681456270e-06,2.385084315927182175e+00,9.004034206452847799e-01
5.581157714843750000e+03,1.951986203257128433e-06,2.400689837143573868e+00,9.008769712357260762e-01
5.589216308593750000e+03,1.951777998172686845e-06,2.411100091365653064e+00,9.011920588811703769e-01
5.601326171875000000e+03,1.951463918387632827e-06,2.426804080618353954e+00,9.016639879722849749e-01
5.609414062500000000e+03,1.951254191640621409e-06,2.437290417968925205e+00,9.019781408479392582e-01
5.621567871093750000e+03,1.950938803403435517e-06,2.453059829828220018e+00,9.024485629587740698e-01
5.629685058593750000e+03,1.950728166864357010e-06,2.463591656782145201e+00,9.027616572310769305e-01
5.641882812500000000e+03,1.950412081205421674e-06,2.479395939728911813e+00,9.032306138297145903e-01
5.650029296875000000e+03,1.950199581912504407e-06,2.490020904374774968e+00,9.035426168844516992e-01
5.658187500000000000e+03,1.949987967965412198e-06,2.500601601729385504e+00,9.038542338111903440e-01
5.670446777343750000e+03,1.949669245657732388e-06,2.516537717113376260e+00,9.043209795301098142e-01
5.678634277343750000e+03,1.949456225507625633e-06,2.527188724618714133e+00,9.046316400719214279e-01
5.690937500000000000e+03,1.949136859378480245e-06,2.543157031075983454e+00,9.050968323376847868e-01
5.699155273437500000e+03,1.948922963183397521e-06,2.553851840830119624e+00,9.054064099469856242e-01
5.711503906250000000e+03,1.948601544489634126e-06,2.569922775518289182e+00,9.058700957889959104e-01
5.719750488281250000e+03,1.948387182127803442e-06,2.580640893609823738e+00,9.061786713809620863e-01
5.728009277343750000e+03,1.948172632463396134e-06,2.591368376830188502e+00,9.064868924612725642e-01
5.740419921875000000e+03,1.947849997159990340e-06,2.607500142000478416e+00,9.069483900164033718e-01
5.748708984375000000e+03,1.947633947335782285e-06,2.618302633210881414e+00,9.072556062226656559e-01
5.761164550781250000e+03,1.947310280321559536e-06,2.634485983922018715e+00,9.077154879449519376e-01
5.769483398437500000e+03,1.947093708183162409e-06,2.645314590841874924e+00,9.080215797443846881e-01
5.781984375000000000e+03,1.946768581735687921e-06,2.661570913215599354e+00,9.084800022991020851e-01
5.790332519531250000e+03,1.946551751000127606e-06,2.672412449993615269e+00,9.087850489436095636e-01
5.798693359375000000e+03,1.946334274822535409e-06,2.683286258873225361e+00,9.090897030696378778e-01
5.811257324218750000e+03,1.946008580389676108e-06,2.699570980516190044e+00,9.095461575632587392e-01
