# x, diffusivity, rel diff, damping coeff
1.580000307105627144e+03,2.003739099431812773e-06,1.869549715906431708e-01,9.964817799282408295e-01
1.590000307105627144e+03,2.004743246872862383e-06,2.371623436431236354e-01,9.966117858876967217e-01
1.600000307105627144e+03,2.005769176652407139e-06,2.884588326203614272e-01,9.967371694234533619e-01
1.610000307105627144e+03,2.006826524378539945e-06,3.413262189270018232e-01,9.968580721865412109e-01
1.620000307105627144e+03,2.007935409547004866e-06,3.967704773502477855e-01,9.969746921783588789e-01
1.629797119140625000e+03,2.009002369627296687e-06,4.501184813648388405e-01,9.970849032824393721e-01
1.639841186523437500e+03,2.010157991646984531e-06,5.078995823492310491e-01,9.971939251947526950e-01
1.649947387695312500e+03,2.011376172452691133e-06,5.688086226345612229e-01,9.972996803353650908e-01
1.660115722656250000e+03,2.012988197741206238e-06,6.494098870603164375e-01,9.974022223409602095e-01
1.670346923828125000e+03,2.014321181925309376e-06,7.160590962654733715e-01,9.975016565938560342e-01
1.679608520507812500e+03,2.015532863282018673e-06,7.766431641009381437e-01,9.975885313416726907e-01
1.689959594726562500e+03,2.016921342669849571e-06,8.460671334924831921e-01,9.976821929067317685e-01
1.700374511718750000e+03,2.018466812323375286e-06,9.233406161687688352e-01,9.977729935406933759e-01
1.709802612304687500e+03,2.019693053342493126e-06,9.846526671246608187e-01,9.978522248425346630e-01
1.720339721679687500e+03,2.021796512797293808e-06,1.089825639864694828e+00,9.979376305302379846e-01
1.729878417968750000e+03,2.023313407557534240e-06,1.165670377876716568e+00,9.980121339525607205e-01
1.739470214843750000e+03,2.024783304820585691e-06,1.239165241029289044e+00,9.980844779066989636e-01
1.750189941406250000e+03,2.027818080175760004e-06,1.390904008788004909e+00,9.981623934632353201e-01
1.759894042968750000e+03,2.029516301140876779e-06,1.475815057043843526e+00,9.982303121639597432e-01
1.769652221679687500e+03,2.031289775304210828e-06,1.564488765210545917e+00,9.982962075356723863e-01
1.779464111328125000e+03,2.033109587508299187e-06,1.655479375414963927e+00,9.983601012474259129e-01
1.790429931640625000e+03,2.035199657045372100e-06,1.759982852268609621e+00,9.984288294293932609e-01
1.800357299804687500e+03,2.037157979349684304e-06,1.857898967484219677e+00,9.984886664437191417e-01
1.810339477539062500e+03,2.039181457786467409e-06,1.959072889323374866e+00,9.985466282650291570e-01
1.820377075195312500e+03,2.041314538196552570e-06,2.065726909827632962e+00,9.986027468455345169e-01
1.830470214843750000e+03,2.043488947715300089e-06,2.174447385765009066e+00,9.986571136520846492e-01
1.839488769531250000e+03,2.045424848032822386e-06,2.271242401641123898e+00,9.987039213874203680e-01
1.849687744140625000e+03,2.047718875950124762e-06,2.385943797506242525e+00,9.987549517067416671e-01
1.859943481445312500e+03,2.050106582928457398e-06,2.505329146422874409e+00,9.988043325359241553e-01
1.870255859375000000e+03,2.052528860655179896e-06,2.626443032758999596e+00,9.988520193056122931e-01
1.879470458984375000e+03,2.054760953257932888e-06,2.738047662896649026e+00,9.988930515288279022e-01
1.889890991210937500e+03,2.057332321161580444e-06,2.866616058079026974e+00,9.989376687588612524e-01
1.900369384765625000e+03,2.059982729333409215e-06,2.999136466670465406e+00,9.989807262087337936e-01
1.909732177734375000e+03,2.062412677784384775e-06,3.120633889219243340e+00,9.990177214171566122e-01
1.920320678710937500e+03,2.065159175041441057e-06,3.257958752072057873e+00,9.990578643325129793e-01
1.929781616210937500e+03,2.067696058250341872e-06,3.384802912517097973e+00,9.990923006563690034e-01
1.940481201171875000e+03,2.070552782937108709e-06,3.527639146855440000e+00,9.991296387190813366e-01
1.950041748046875000e+03,2.073156051471251265e-06,3.657802573562567883e+00,9.991616237315246174e-01
1.959649169921875000e+03,2.075788749904476018e-06,3.789437495223805463e+00,9.991924934249657442e-01
1.970514160156250000e+03,2.078805154015962933e-06,3.940257700798151408e+00,9.992258443015901159e-01
1.980222290039062500e+03,2.081470388325665157e-06,4.073519416283262196e+00,9.992543461282196171e-01
1.989978393554687500e+03,2.084175684822392527e-06,4.208784241119631453e+00,9.992817757095247000e-01
1.999782470703125000e+03,2.086882154512553336e-06,4.344107725627671890e+00,9.993081457917604160e-01
2.009634765625000000e+03,2.089593534834729708e-06,4.479676741736490442e+00,9.993334512186270446e-01
2.019535644531250000e+03,2.092275429642521482e-06,4.613771482126078460e+00,9.993577163815178244e-01
2.029485229492187500e+03,2.094908247401931536e-06,4.745412370096581789e+00,9.993809716247754604e-01
2.039483886718750000e+03,2.097517514058953956e-06,4.875875702947702450e+00,9.994032170218101196e-01
2.049531494140625000e+03,2.100066453611699860e-06,5.003322680584997961e+00,9.994244667086886746e-01
2.059629150390625000e+03,2.102557875039145809e-06,5.127893751957294910e+00,9.994447678029071414e-01
2.069776123046875000e+03,2.104932402006996036e-06,5.246620100349806748e+00,9.994640676188751849e-01
2.079973144531250000e+03,2.107216820939396329e-06,5.360841046969821555e+00,9.994824658863669109e-01
2.090220214843750000e+03,2.109387522762141534e-06,5.469376138107081786e+00,9.994999125221569747e-01
2.100517822265625000e+03,2.111451629169545719e-06,5.572581458477291250e+00,9.995164613938561926e-01
2.109570068359375000e+03,2.113049556402056169e-06,5.652477820102812522e+00,9.995302029686293777e-01
2.119962890625000000e+03,2.114685793845388728e-06,5.734289692269441296e+00,9.995451157375252471e-01
